table,id,parent_id,project_id,contract_number,parent_title,parent_status,line_number,budget_code,normalized_budget_code,description,amount,reason,typed_candidate_ids,typed_candidate_labels,other_candidate_ids,other_candidate_labels,recommended_action
"subcontract_sov_items","df15cb5f-bd0a-4608-8f68-7e5b6b11915a","334b0b5c-b467-410c-bf3d-fbb0261f470b","31","SC-000286","Fire Sprinkler Install","Complete","3","211313","211313","Cost of Contracts- Subco","48700","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","c917068b-82c4-4ceb-a825-b69e50496c37","334b0b5c-b467-410c-bf3d-fbb0261f470b","31","SC-000286","Fire Sprinkler Install","Complete","4","211313","211313","Cost of Contracts- Subco","9000","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","ba063323-eff7-4b1e-9b3a-1978eeae17fb","334b0b5c-b467-410c-bf3d-fbb0261f470b","31","SC-000286","Fire Sprinkler Install","Complete","5","211313","211313","Cost of Contracts- Subco","193860","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","e37362eb-99f4-42e0-a1da-0e76e645474b","334b0b5c-b467-410c-bf3d-fbb0261f470b","31","SC-000286","Fire Sprinkler Install","Complete","6","211313","211313","Cost of Contracts- Subco","5040","ambiguous_typed_matches","5614a895-0fcc-4b49-b713-7f3c9af02d99;28487d72-7489-4529-b30e-bb02d639382a;5958c2f5-11a1-4694-9121-dd4d64f4a52b;304ea55e-827a-484f-8d5a-4885a170bf32","21-1313.L;21-1313.X;21-1313.S;21-1313.M","a37d3f1e-4ea1-48f2-9e62-06d06c422449","21-1313","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","2d311e45-a59b-409d-800f-88eaabd5a785","38480ead-593e-4f3c-a363-2b2283756dd7","869","SC-000424","This project consists of interior painting and finishing imp","Approved","1","099123","099123","Cost of Contracts- Subco","27750","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","a782586d-cb39-4e4a-818b-a59aead6c3d0","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","1","092216","092216","Cost of Contracts- Subco","126983","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","a18dceec-e018-4f35-92eb-130723af9a4d","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","2","092216","092216","Cost of Contracts- Subco","10300","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","a7004cb8-7918-4666-aade-e3dd6c5cc8c2","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","3","092216","092216","Cost of Contracts- Subco","8000","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","3b128b78-1551-4c70-ab79-f4adab199794","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","4","092216","092216","Cost of Contracts- Subco","11500","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","6f9ae80f-355d-4bba-9b3c-f84294e9a80a","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","5","092216","092216","Cost of Contracts- Subco","7100","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","aa5e521d-fd83-4a87-94d0-0ce316bb8c40","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","6","092216","092216","Cost of Contracts- Subco","50000","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","ca18bf8b-6f98-49e1-89de-c6e621d91e23","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","7","092216","092216","Cost of Contracts- Subco","75000","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","bbfa1258-4a92-4c0b-8470-361f3113d1e6","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","8","092216","092216","Cost of Contracts- Subco","75000","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","3f985a4e-c9bf-42cb-b827-ff16bb22797f","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","9","092216","092216","Cost of Contracts- Subco","27990","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","45aaec1a-a2da-4c4b-922b-e19a20877ff8","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","10","092216","092216","Cost of Contracts- Subco","18696","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","61f947c3-681e-41c6-bcf7-9ccced80024c","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","11","092216","092216","Cost of Contracts- Subco","17900","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","1d84d6a5-a7ce-4deb-aa41-18dbaa722f59","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","12","092216","092216","Cost of Contracts- Subco","50000","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","748654dd-a474-4dc8-b194-e1346014f679","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","13","092216","092216","Cost of Contracts- Subco","25000","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","9abc41f8-d7d5-4864-b2f5-1ca3c1d354ff","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","14","092216","092216","Cost of Contracts- Subco","20000","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","76e6948f-a49f-4931-94ec-4e3054f6285a","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","15","092216","092216","Cost of Contracts- Subco","25000","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","28e748f4-fe98-416f-abbd-3305a8707ca5","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","16","092216","092216","Cost of Contracts- Subco","3500","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","b9cdb3f5-b12e-4b3b-913f-48f73b53c9a1","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","17","081113","081113","Cost of Contracts- Subco","3125","ambiguous_typed_matches","9c227e72-c5d6-4c8f-b4e6-fe4346c802b0;cc697137-bc34-46c5-8aed-e856c93f5f5f","08-1113.M;08-1113.S","c10c4073-9f8c-49fe-abe6-a90c77960705","08-1113","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","5492145a-886e-4656-8dbb-fa2aca188f34","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","18","092216","092216","Cost of Contracts- Labor","1320","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","f2870ae7-f869-4dda-94a5-cbf2eb5a936a","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","19","092216","092216","Cost of Contracts- Subco","-11880","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","ff9aeaf3-d907-4ef0-9a5b-39e83d512d65","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","20","093000","093000","Cost of Contracts- Subco","875","ambiguous_typed_matches","b2ae4245-3c07-45c3-9d49-9ebe7eb15237;fc3ad58a-b4c4-4619-a21c-87ac6b630a73","09-3000.X;09-3000.S","0d08eeb8-6e3d-4041-9572-bf7506dd8767","09-3000","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","8044f05b-ba7d-458e-b719-654e9a1fdd76","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","21","092216","092216","Cost of Contracts- Subco","-1600","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","51b1e035-12af-4b19-a097-a6f021f15726","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","22","092216","092216","Cost of Contracts- Subco","-10400","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","6f956527-42f8-4459-a47e-9610c62e3a96","387dc505-37fa-4dca-a81a-62928eea0d32","43","SC-000240","SC-000240","Approved","23","092216","092216","Cost of Contracts- Subco","-7550","ambiguous_typed_matches","faf0698e-4b1f-493a-ace8-400fefed4869;18bfd48c-e091-4f67-a543-6ca875bbb549","09-2216.S;09-2216.L","ae830205-6a4c-4f41-9ee0-bab987297457","09-2216","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","e4d47e7f-7e48-4f14-bc2a-0bb4bd6c6a94","3e12074b-522c-48dc-ba18-a7b46d866275","869","SC-000422","Fabricate and install custom cabinetry and millwork for the","Approved","1","123000","123000","Cost of Contracts- Subco","2470","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","e289a5ea-1bea-4b36-a27f-d9d9696eeb5c","3e75b16d-e3c1-4cfa-95aa-df5efd455b79","814","SC-067","Delta","Draft","1","","","","0","blank_code_zero_amount","","","","","Can remain unmapped if row is intentionally zero-value, otherwise assign a project budget code."
"subcontract_sov_items","38602078-e2dd-4c31-bbc2-c4b611e8d992","40d567e2-d1b9-4cd0-94cf-b7156f7d1170","761","SC-000355","Relocate fire sprinkler piping in six areas per NFPA 13 (CA)","Approved","1","211313","211313","Cost of Contracts- Subco","7684","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","bf95ef28-68a6-431b-874a-c6447ba917b2","43ee7008-a224-46d3-b3a7-2af72c2b1133","833","SC-000276","SC-000276","Approved","4","123000","123000","Cost of Contracts- Subco","7750","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","25f5e1ba-af16-47fc-b2ac-dfd7be9a7ca2","48b4e482-dd58-4935-9fe8-9812be3d6f94","25125","SC-000343","SC-000343","Complete","1","261000","261000","Cost of Contracts- Subco","288292.68","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","1199f83a-5938-4110-a40d-92e666432fa0","4ae8bf6e-1470-4707-bf5e-9fc09f867493","25125","SC-5092-0001","Ceiling Demo","Approved","1","02-4113","024113","Removal of all ceiling tiles and disposal of ceiling tiles in dumpster	","10000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","0798a755-f9ad-4163-90db-30eb9f2631a4","4d7a6b0b-1501-43fe-9db0-2b6b6ce02f5a","25125","SC-000324","SC-000324","Complete","1","092216","092216","Cost of Contracts- Subco","441916","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","0a918a77-3170-4841-b64a-c8746993841e","4d7a6b0b-1501-43fe-9db0-2b6b6ce02f5a","25125","SC-000324","SC-000324","Complete","2","092216","092216","Cost of Contracts- Subco","-1900","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","b30647b1-28c7-4be1-8e54-6f3dbf90f155","4d7a6b0b-1501-43fe-9db0-2b6b6ce02f5a","25125","SC-000324","SC-000324","Complete","3","092216","092216","Cost of Contracts- Subco","-5360","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","91ee0bec-4e2a-4cfe-91a9-c90382a1d351","4d7a6b0b-1501-43fe-9db0-2b6b6ce02f5a","25125","SC-000324","SC-000324","Complete","4","092216","092216","Cost of Contracts- Subco","-26000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","7ba7bc79-cb61-4e16-bd4e-ab338c404d60","4da1d008-30bd-48f4-ae1e-5db022feca04","67","SC-FULL-001","Full Fields Subcontract","Draft","1","","","Foundation Work","60000","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"subcontract_sov_items","b485b68c-08e5-446c-8eed-e8333eb16f15","4da1d008-30bd-48f4-ae1e-5db022feca04","67","SC-FULL-001","Full Fields Subcontract","Draft","2","","","Framing Work","40000","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"subcontract_sov_items","2e1f370e-830b-4afe-97b9-89703db83fdd","50c4cb69-0974-45d3-8296-1adc7f74020c","1034","SC-001","09-Flooring & Tile","Approved","1","09-6200","096200","Flooring Submittals","500","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","82108e64-0b86-4375-87a6-3de8ac8f3155","50c4cb69-0974-45d3-8296-1adc7f74020c","1034","SC-001","09-Flooring & Tile","Approved","2","09-6200","096200","Flooring Materials","10000","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","7f7aca29-772d-4632-ae9e-e2e097a16d06","50c4cb69-0974-45d3-8296-1adc7f74020c","1034","SC-001","09-Flooring & Tile","Approved","3","09-6200","096200","Flooring Installation Labor","7500","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","edeb6844-9dec-4768-a5cd-763ecb4ce0aa","51c8ab22-7f47-4207-bd04-ca890b568708","31","SC-000243","SC-000243","Complete","1","221000","221000","Cost of Contracts- Subco","2813.6","ambiguous_typed_matches","71c4d30b-6e51-4886-a7db-3a30488ffca5;808701b0-dfb9-4eb5-8ce3-4af30f6ec6a2","22-1000.L;22-1000.S","2412b41e-8a4b-4a34-9bca-b5362c1a1a8c","22-1000","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","61b74dc5-5f0c-41cd-8ea3-e6b5899e12cb","51c8ab22-7f47-4207-bd04-ca890b568708","31","SC-000243","SC-000243","Complete","2","221000","221000","Cost of Contracts- Subco","3600","ambiguous_typed_matches","71c4d30b-6e51-4886-a7db-3a30488ffca5;808701b0-dfb9-4eb5-8ce3-4af30f6ec6a2","22-1000.L;22-1000.S","2412b41e-8a4b-4a34-9bca-b5362c1a1a8c","22-1000","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","f36ef110-8926-41b3-b6ee-5486528c38ed","51c8ab22-7f47-4207-bd04-ca890b568708","31","SC-000243","SC-000243","Complete","3","221000","221000","Cost of Contracts- Subco","27975","ambiguous_typed_matches","71c4d30b-6e51-4886-a7db-3a30488ffca5;808701b0-dfb9-4eb5-8ce3-4af30f6ec6a2","22-1000.L;22-1000.S","2412b41e-8a4b-4a34-9bca-b5362c1a1a8c","22-1000","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","cd75ac39-accd-4129-9bba-f0f52ce9d7e9","51c8ab22-7f47-4207-bd04-ca890b568708","31","SC-000243","SC-000243","Complete","4","221500","221500","Cost of Contracts- Subco","34209.22","ambiguous_typed_matches","ca750113-bc19-426a-97fc-92648ecb3cad;415071f7-5a0f-4ecb-b8ee-db55eaf8723e","22-1500.L;22-1500.S","bc9c08f7-5d25-4ebe-bc5b-bcc5fefdf35f","22-1500","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","58cf5ad1-0f72-48d4-ac8d-b66a86a9f1a2","51c8ab22-7f47-4207-bd04-ca890b568708","31","SC-000243","SC-000243","Complete","5","014126","014126","Cost of Contracts- Subco","2000","ambiguous_typed_matches","27881062-4f79-4f5c-89f9-fe7e20d0b73c;9296f839-befe-46fe-8aab-7cdbc336e1bd;872b1e98-ba79-4f91-9072-03c31f88dd69","01-4126.L;01-4126.X;01-4126.S","1b3b4c42-ad9c-4858-a02a-ca7755a33d32","01-4126","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","ca642476-0c78-4870-82e9-a0748d61d5cd","51c8ab22-7f47-4207-bd04-ca890b568708","31","SC-000243","SC-000243","Complete","6","221500","221500","Cost of Contracts- Subco","210950","ambiguous_typed_matches","ca750113-bc19-426a-97fc-92648ecb3cad;415071f7-5a0f-4ecb-b8ee-db55eaf8723e","22-1500.L;22-1500.S","bc9c08f7-5d25-4ebe-bc5b-bcc5fefdf35f","22-1500","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","c4e0d209-73a0-4385-9129-f7fc141ad8d8","52e0828f-d567-4619-ae48-97c1d441f9e7","868","SC-000438","Extend and relocate existing HVAC return air ductwork to acc","Approved","1","233000","233000","Cost of Contracts- Subco","8230","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","359ad0e2-07ad-4f89-941e-56699462b16b","56183f43-c275-4256-85bf-0105af419333","870","SC-000427","Provide all labor, materials, equipment, and supervision nec","Approved","1","033500","033500","Cost of Contracts- Subco","3800","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","cc2ff2fd-7ab7-4411-97d9-57e8e329b14e","56183f43-c275-4256-85bf-0105af419333","870","SC-000427","Provide all labor, materials, equipment, and supervision nec","Approved","2","033500","033500","Cost of Contracts- Subco","600","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","197af7d3-de3e-4aa0-b433-ce47c4901389","568def3b-210e-403b-bcb1-b2758df142b8","754","SC-8189-0014","","Approved","1","","","SC-8189-0014","16955","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"subcontract_sov_items","b35eaacb-1fa1-4b9c-b245-066f476a07be","57ba3a62-c92d-4ffd-ac18-66bafd06d8bf","25125","SC-000334","SC-000334","Complete","1","075300","075300","Cost of Contracts- Subco","38860","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","394f0797-bf0d-4f44-8944-0fb419d6248b","59e1a0f1-592e-4c15-b030-cd8764a91765","865","SC-000381","Demo & remove the existing Plumbing Fixtures from Employee &","Approved","1","221000","221000","Cost of Contracts- Subco","15059.5","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","8f0b742a-76ef-43ba-ba22-7e85218b6edb","5f77dad7-352a-414b-95ba-601858e3b192","870","SC-000391","We propose to provide dock shelter systems as part of the ba","Approved","1","111300","111300","Cost of Contracts- Subco","10597.89","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","4922747e-1278-4ec2-9f2a-8a5a18b49449","5fa53091-5895-4af6-bdab-a2b9ec27f065","868","SC-000428","Subcontractor shall provide all labor, materials, equipment,","Approved","1","061000","061000","Cost of Contracts- Subco","900","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","29af5300-4447-4483-b3d7-e4928efdce78","5fa53091-5895-4af6-bdab-a2b9ec27f065","868","SC-000428","Subcontractor shall provide all labor, materials, equipment,","Approved","2","061000","061000","Cost of Contracts- Subco","1235","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","f44c7faf-b413-4ead-830e-43305eaedd6c","6424af5e-8fd4-41c1-b854-1b164378f0c3","871","SC-000352","Includes all demo, framing, drywall, ceilings and EIFS work.","Approved","1","095100","095100","Cost of Contracts- Subco","1275","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","fd5ad6bf-9b9f-4e09-a159-62d7be4bfdc2","6424af5e-8fd4-41c1-b854-1b164378f0c3","871","SC-000352","Includes all demo, framing, drywall, ceilings and EIFS work.","Approved","3","024113","024113","Cost of Contracts- Subco","4800","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
"subcontract_sov_items","c976a1d5-11d8-45f5-942e-eb1f3f2c7aff","64fb646b-1d23-4967-ab91-f5581382d8da","767","SC-1773771075150446","Best team","Draft","1","","","","1230","blank_code_nonzero_amount","","","","","Source data repair required: assign a project budget code before this financial amount can be trusted."
"subcontract_sov_items","16b54bdd-b88b-43ac-885c-4630c619b7ff","66ebac5c-23cc-42f2-834e-e582a415cc81","31","SC-000287","SC-000287","Approved","1","015626","015626","Cost of Contracts- Subco","2825.7","ambiguous_typed_matches","5375615d-442a-4367-a383-1f3d75346c3f;4d0b6c84-5ece-41d3-b316-dbb543baaeec","01-5626.L;01-5626.S","fcab17cb-0f93-4992-b68b-95fc7f3e1d72","01-5626","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","c63abaf8-43f0-404f-bf25-1c31d7af0ca0","66ebac5c-23cc-42f2-834e-e582a415cc81","31","SC-000287","SC-000287","Approved","2","015626","015626","Cost of Contracts- Subco","6029.93","ambiguous_typed_matches","5375615d-442a-4367-a383-1f3d75346c3f;4d0b6c84-5ece-41d3-b316-dbb543baaeec","01-5626.L;01-5626.S","fcab17cb-0f93-4992-b68b-95fc7f3e1d72","01-5626","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","6e57107a-0a3d-4ef2-ba97-a10deb827a1e","66ebac5c-23cc-42f2-834e-e582a415cc81","31","SC-000287","SC-000287","Approved","3","015626","015626","Cost of Contracts- Subco","14877.01","ambiguous_typed_matches","5375615d-442a-4367-a383-1f3d75346c3f;4d0b6c84-5ece-41d3-b316-dbb543baaeec","01-5626.L;01-5626.S","fcab17cb-0f93-4992-b68b-95fc7f3e1d72","01-5626","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","9509dede-30a2-4474-8fb8-f72adddaa92f","67429bc4-ddde-472c-b2d3-09fc815e0c11","43","SC-000233","SC-000233","Complete","1","078400","078400","Cost of Contracts- Subco","16966","ambiguous_typed_matches","8c4e0631-db86-4191-a9d5-fd0090705e44;2cc58483-5f2f-4db5-9b38-d3cdc9514a59","07-8400.X;07-8400.S","377f83e0-eae6-4023-b2a1-c69eada7f74d","07-8400","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","ff27c28a-c72a-4571-87e2-091f411cae46","67429bc4-ddde-472c-b2d3-09fc815e0c11","43","SC-000233","SC-000233","Complete","2","078400","078400","Cost of Contracts- Subco","7500","ambiguous_typed_matches","8c4e0631-db86-4191-a9d5-fd0090705e44;2cc58483-5f2f-4db5-9b38-d3cdc9514a59","07-8400.X;07-8400.S","377f83e0-eae6-4023-b2a1-c69eada7f74d","07-8400","Manual selection required: choose the specific cost type candidate."
"subcontract_sov_items","309173b1-b7c9-4eeb-8310-2f5d18008e13","6988a3fa-9e2c-46d8-b0d2-3b4621c32cc2","869","SC-000421","Provide labor, materials, equipment, and supervision to inst","Approved","1","26-1000","261000","Cost of Contracts- Subco","1320","no_project_budget_code_match","","","","","Create/activate the missing project budget code or mark the row intentionally unmapped."
